animal_id,animal_type,primary_color,secondary_color,sex,dob,intake_date,animal_age,intake_condition,intake_type,intake_subtype,reason_for_intake,outcome_date,outcome_type,outcome_subtype,latitude,longitude
A567268,dog,brown,NA,Male,2015-07-12,2017-07-05,724,normal,stray,field,NA,2017-07-12,return to owner,walkin,33.8655821,-118.1696423
A710627,cat,black,white,Female,2013-12-02,2023-11-16,3636,fractious,stray,field,NA,2023-12-02,euthanasia,ill severe,33.77791860000001,-118.1921449
A710626,cat,black,white,Spayed,2023-01-16,2023-11-16,304,i/i report,stray,field,NA,2024-02-01,adoption,web,33.77791860000001,-118.1921449
A590596,rabbit,white,tan,Male,2015-05-21,2017-05-21,731,ill severe,stray,field,NA,2017-05-21,euthanasia,ill modera,33.77791860000001,-118.1921449
A697033,cat,black,NA,Male,2023-03-20,2023-04-19,30,normal,stray,field,NA,2023-04-21,rescue,capaws,33.8487131,-118.1809574
A579737,dog,black,white,Female,2011-08-27,2019-08-27,2922,ill moderatete,stray,field,NA,2019-08-28,return to owner,walkin,33.8312719,-118.1849498
A601643,dog,tan,NA,Male,2017-03-01,2018-01-01,306,normal,stray,field,NA,2018-01-07,transfer,spcala,33.8609928,-118.1987084
A614982,dog,tan,white,Male,2015-09-20,2018-09-20,1096,ill mild,stray,field,NA,2018-09-26,transfer,spcala,33.7778915,-118.2004784
A635391,cat,gray,white,Male,2019-05-26,2019-10-26,153,injured  severe,stray,field,NA,2019-10-30,euthanasia,inj severe,33.77791860000001,-118.1921449
A594477,dog,brown,white,Neutered,2014-04-21,2018-07-21,1552,injured  severe,stray,field,NA,2018-07-21,return to owner,NA,33.7962118,-118.1785034
A722988,dog,white,NA,Spayed,2012-10-30,2024-06-18,4249,aged,stray,field,NA,2024-06-20,return to owner,walkin,33.8766478,-118.1599949
A617751,cat,black,white,Female,2008-11-19,2018-11-19,3652,ill severe,stray,field,NA,2018-11-19,euthanasia,ill severe,33.7765491,-118.1836903
A631283,dog,brown,white,Female,2016-08-04,2019-08-04,1095,normal,stray,field,NA,2019-08-10,transfer,spcala,33.7779934,-118.2009188
A622574,dog,white,NA,Neutered,2013-02-27,2019-02-27,2191,normal,stray,field,NA,2019-02-28,return to owner,web,33.7809169,-118.186694
A632567,cat,black,NA,Male,2019-07-19,2019-08-25,37,under age/weight,stray,field,NA,2019-09-04,rescue,littlepaws,33.7753437,-118.19108
A636465,dog,tan,white,Male,2019-09-19,2019-11-19,61,normal,stray,field,NA,2019-11-25,transfer,spcala,33.8533241,-118.1898262
A599265,dog,black,brown,Neutered,2014-10-26,2017-10-26,1096,normal,stray,field,NA,2017-11-02,return to owner,walkin,33.7777601,-118.1923959
A710170,dog,black,NA,Neutered,2009-11-10,2023-11-10,5113,normal,stray,aban field,NA,2023-11-16,rescue,NA,33.7700504,-118.1937395
A618806,dog,white,tan,Female,2013-12-16,2018-12-14,1824,injured  mild,stray,field,NA,2018-12-14,return to owner,walkin,33.7898548,-118.1502446
A631731,dog,brown,white,Female,2018-12-11,2019-08-11,243,injured  mild,stray,field,NA,2019-08-17,transfer,spcala,33.7825716,-118.2009253
A596213,dog,black,white,Male,2017-01-30,2017-08-30,212,normal,stray,field,NA,2017-09-06,transfer,spcala,33.8467318,-118.1939192
A612893,cat,black,white,Unknown,2018-07-09,2018-08-15,37,under age/weight,stray,field,NA,2018-08-15,euthanasia,undrage/wt,33.8813013,-118.2049127
A611934,dog,gray,white,Male,2015-07-29,2018-07-29,1096,normal,stray,field,NA,2018-08-05,transfer,spcala,33.8510966,-118.1954881
A632408,dog,tan,NA,Female,2018-08-22,2019-08-22,365,normal,stray,field,NA,2019-08-28,transfer,spcala,33.8742142,-118.2005533
A247440,dog,black,NA,Spayed,2008-02-26,2017-12-13,3578,injured  severe,stray,field,NA,2017-12-14,return to owner,walkin,33.8043164,-118.1894505
A616859,dog,brown,white,Female,2017-10-30,2018-10-30,365,normal,stray,field,NA,2018-11-05,transfer,spcala,33.8689224,-118.2010954
A615595,dog,tan,NA,Female,2018-05-03,2018-10-03,153,normal,stray,field,NA,2018-10-14,transfer,spcala,33.8738709,-118.1862134
A653340,dog,brown,NA,Female,2008-01-24,2021-01-21,4746,ill severe,stray,field,NA,2021-02-01,rescue,wstsidgsrs,33.8767815,-118.1769279
A616096,dog,brown,NA,Spayed,2017-10-10,2018-10-10,365,normal,stray,field,NA,2018-10-18,adoption,walkin,33.8746732,-118.1769714
A605757,dog,gray,NA,Male,2017-04-04,2018-04-04,365,injured  severe,stray,field,NA,2018-04-04,died,at vet,33.8673681,-118.185207
A611439,dog,black,white,Male,2010-07-21,2018-07-21,2922,normal,stray,field,NA,2018-08-12,rescue,other resc,33.7934938,-118.1981016
A489853,dog,tan,NA,Spayed,2012-04-21,2018-06-02,2233,normal,stray,field,NA,2018-06-03,return to owner,walkin,33.7874821,-118.1720062
A696479,dog,white,NA,Spayed,2011-04-11,2023-04-09,4381,injured  severe,stray,field,NA,2023-04-20,return to owner,notice,33.7700504,-118.1937395
A630737,dog,black,brown,Male,2014-07-27,2019-07-27,1826,normal,stray,field,NA,2019-08-28,return to rescue,fndanifoun,33.8191584,-118.1980844
A601823,dog,brown,white,Male,2017-01-05,2018-01-05,365,normal,stray,field,NA,2018-01-05,return to owner,NA,33.7717131,-118.2006198
A721906,cat,black,white,Spayed,2024-04-30,2024-05-30,30,under age/weight,stray,field,NA,2024-08-14,adoption,web,33.7701345,-118.2109825
A721908,cat,black,NA,Spayed,2024-04-30,2024-05-30,30,under age/weight,stray,field,NA,2024-07-31,adoption,web,33.7701345,-118.2109825
A584914,dog,brown,white,Female,2016-05-21,2017-01-21,245,normal,stray,field,NA,2017-01-27,transfer,spcala,33.8542791,-118.1936848
A631097,dog,black,white,Spayed,2018-06-01,2019-08-01,426,normal,stray,field,NA,2019-08-21,adoption,walkin,33.8243788,-118.2223098
A631095,dog,gray,white,Female,2018-12-02,2019-08-01,242,normal,stray,field,NA,2019-08-07,transfer,spcala,33.8243788,-118.2223098
A624136,dog,white,NA,Male,2009-04-01,2019-04-01,3652,ill mild,stray,field,NA,2019-04-20,rescue,frost face,33.8768657,-118.2005603
A604340,dog,black,NA,Female,2017-03-01,2018-03-01,365,normal,stray,field,NA,2018-03-15,adoption,spcala,33.8767815,-118.1769279
A626927,cat,black,NA,Neutered,2018-05-23,2019-05-23,365,fractious,stray,field,NA,2019-06-01,"shelter, neuter, return",straycatal,33.8709564,-118.1820728
A610228,dog,white,NA,Neutered,2011-06-26,2019-03-09,2813,normal,stray,field,NA,2019-03-10,return to owner,walkin,33.8250846,-118.1254167
A621559,cat,black,NA,Unknown,2019-01-25,2019-02-09,15,under age/weight,stray,field,NA,2019-02-13,transfer,spcala,33.8538024,-118.1598114
A594417,dog,black,white,Female,2016-07-28,2017-07-28,365,normal,stray,field,NA,2017-08-04,transfer,spcala,33.7826035,-118.1676517
A580571,dog,black,tan,Neutered,2013-10-17,2017-12-04,1509,normal,stray,field,NA,2017-12-06,return to owner,walkin,33.7826035,-118.1676517
A585014,dog,brown,white,Neutered,2015-01-24,2017-01-24,731,normal,stray,field,NA,2017-01-25,return to owner,walkin,33.7826035,-118.1676517
A628824,dog,black,white,Spayed,2013-06-24,2019-06-24,2191,normal,stray,field,NA,2019-06-26,return to owner,walkin,33.7698966,-118.1328717
A585185,dog,white,brown brindle,Female,2016-12-28,2017-01-28,31,normal,stray,field,NA,2017-01-29,transfer,spcala,33.75608649999999,-118.1379345
A638878,dog,white,NA,Spayed,2014-07-22,2019-06-23,1797,ill moderatete,stray,field,NA,2019-07-25,rescue,livelove,33.8601017,-118.1684703
A620108,dog,black,NA,Female,2009-01-11,2019-01-11,3652,injured  moderate,stray,field,NA,2019-01-12,return to owner,walkin,33.8324319,-118.1763237
A600512,dog,black,white,Male,2015-11-27,2017-11-27,731,normal,stray,field,NA,2017-12-03,transfer,spcala,33.8673452,-118.1773329
A616381,dog,brown,NA,Neutered,2017-10-17,2018-10-17,365,injured  moderate,stray,field,NA,2018-12-07,adoption,walkin,33.8543482,-118.1772499
A512655,dog,gray,NA,Neutered,2008-12-24,2020-06-12,4188,normal,stray,field,NA,2020-06-12,return to owner,fre rid hm,33.845175,-118.1848809
A624048,dog,tan,NA,Male,2009-03-31,2019-03-30,3651,normal,stray,field,NA,2019-03-31,return to owner,walkin,33.8043191,-118.2013239
A589386,dog,tan,NA,Female,2016-12-10,2020-01-20,1136,normal,owner surrender,field,abandon,2020-01-21,transfer,spcala,33.8044404,-118.2111136
A589385,dog,white,NA,Neutered,2016-10-10,2020-01-20,1197,normal,owner surrender,field,abandon,2020-02-28,adoption,promotion,33.8044404,-118.2111136
A587340,dog,black,brown,Spayed,2010-06-29,2017-03-20,2456,normal,stray,field,NA,2017-03-22,return to owner,microchip,33.7415317,-118.1941785
A628792,dog,brown,tan,Spayed,2014-06-23,2019-06-23,1826,normal,stray,field,NA,2019-07-21,adoption,walkin,33.8188858,-118.2119395
A607171,dog,tan,NA,Male,2016-05-05,2018-05-05,730,injured  mild,stray,field,NA,2018-05-25,rescue,fixlb,33.7777685,-118.1937358
A632871,dog,black,NA,Spayed,2018-08-31,2019-08-31,365,normal,stray,field,NA,2019-10-16,adoption,walkin,33.7971182,-118.1936675
A622801,dog,black,NA,Female,2018-07-09,2019-03-28,262,normal,stray,field,NA,2019-03-28,return to owner,fre rid hm,33.7898668,-118.1992712
A604070,dog,white,NA,Male,2016-02-23,2018-02-23,731,normal,stray,field,NA,2018-02-28,return to owner,walkin,33.7789674,-118.1736336
A604069,dog,black,brown,Female,2017-02-23,2018-02-23,365,normal,stray,field,NA,2018-03-02,adoption,spcala,33.7789674,-118.1736336
A630199,dog,tan,NA,Female,2012-07-24,2019-07-19,2551,normal,stray,field,NA,2019-07-24,return to owner,walkin,33.7789744,-118.1633264
A607089,dog,white,NA,Spayed,2012-05-03,2018-05-03,2191,normal,stray,field,NA,2018-06-02,adoption,walkin,33.7789735,-118.1611411
A620082,dog,black,brown,Neutered,2012-01-27,2019-01-10,2540,injured  severe,stray,field,NA,2019-03-06,adoption,walkin,33.7789696,-118.1763596
A616184,dog,black,NA,Female,2017-10-13,2018-10-13,365,injured  mild,stray,field,NA,2018-10-24,adoption,walkin,33.7807911,-118.1806983
A593781,cat,black,NA,Unknown,2017-06-13,2017-07-19,36,under age/weight,stray,field,NA,2017-07-19,euthanasia,undrage/wt,33.784421,-118.1589565
A593783,cat,black,white,Unknown,2017-06-25,2017-07-19,24,under age/weight,stray,field,NA,2017-07-19,euthanasia,undrage/wt,33.784421,-118.1589565
A629987,cat,black,white,Neutered,2014-07-15,2019-07-15,1826,fractious,stray,field,NA,2019-07-31,"shelter, neuter, return",straycatal,33.7857696,-118.152986
A627113,dog,black,white,Spayed,2013-05-26,2019-05-26,2191,normal,stray,field,NA,2019-05-26,return to owner,fre rid hm,33.8601734,-118.1598534
A617862,dog,brown,NA,Male,2017-11-23,2018-11-23,365,ill moderatete,stray,field,NA,2018-11-23,euthanasia,ill severe,33.7989284,-118.1871969
A622778,dog,tan,brown,Female,2018-03-05,2019-03-05,365,normal,stray,field,NA,2019-03-08,return to owner,walkin,33.7953058,-118.185039
A599008,cat,black,NA,Unknown,2017-08-19,2017-10-19,61,ill severe,stray,field,NA,2017-10-19,euthanasia,ill severe,33.7953225,-118.1806772
A601949,dog,white,tan,Female,2017-01-08,2018-01-08,365,normal,stray,field,NA,2018-01-18,transfer,spcala,33.8524273,-118.1959944
A616181,dog,brown,white,Male,2017-10-12,2018-10-12,365,normal,stray,field,NA,2018-10-28,adoption,spcala,33.8691978,-118.1730069
A636265,dog,brown,white,Male,2009-11-15,2019-11-15,3652,normal,stray,field,NA,2019-11-27,rescue,other resc,33.8552208,-118.1733128
A614935,dog,brown,white,Female,2017-09-19,2018-09-19,365,normal,stray,field,NA,2018-09-20,return to owner,walkin,33.788873100000004,-118.203168
A463313,dog,brown,blue,Neutered,2011-04-07,2018-04-12,2562,normal,stray,field,NA,2018-04-12,return to owner,fre rid hm,33.8323155,-118.1154786
A615131,dog,brown,white,Male,2004-09-24,2018-09-24,5113,injured  severe,stray,field,NA,2018-10-18,euthanasia,ill severe,33.8242854,-118.2155323
A589388,dog,white,black,Neutered,2016-07-22,2018-02-02,560,normal,stray,field,NA,2018-02-03,return to owner,walkin,33.8242854,-118.2155323
A635463,dog,black,brown,Female,2016-10-29,2019-10-29,1095,injured  mild,stray,field,NA,2019-10-30,return to owner,walkin,33.8430255,-118.1272275
A607615,dog,tan,brown,Male,2016-05-15,2018-05-15,730,injured  mild,stray,field,NA,2018-05-22,rescue,livelove,33.7632942,-118.1854352
A416335,dog,brown,NA,Neutered,2006-10-14,2017-04-07,3828,injured  severe,stray,field,NA,2017-04-13,return to owner,microchip,33.8600765,-118.1850241
A636574,dog,white,brown,Spayed,2017-11-21,2019-11-21,730,normal,stray,field,NA,2019-12-06,adoption,promotion,33.8600623,-118.191513
A609744,dog,black,white,Neutered,2017-06-16,2018-06-16,365,fractious,stray,field,NA,2018-06-29,adoption,social med,33.8324476,-118.1806832
A672622,dog,black,white,Neutered,2017-04-02,2022-04-02,1826,injured  moderate,stray,field,NA,2022-04-03,euthanasia,at vet,33.8517352,-118.1772338
A587678,dog,white,NA,Female,2016-03-27,2017-03-27,365,injured  severe,stray,field,NA,2017-03-27,died,enroute,33.7825967,-118.158947
A613248,dog,brown,NA,Spayed,2017-08-20,2018-08-20,365,normal,stray,field,NA,2018-08-22,return to owner,walkin,33.8044975,-118.1589259
A613247,dog,brown,NA,Male,2017-08-20,2018-08-20,365,normal,stray,field,NA,2018-08-22,return to owner,walkin,33.8044975,-118.1589259
A623248,dog,brown,NA,Female,2018-03-14,2019-03-14,365,normal,stray,field,NA,2019-03-20,transfer,spcala,33.829788,-118.198913
A628196,dog,white,NA,Female,2016-06-12,2019-06-12,1095,normal,stray,field,NA,2019-06-12,return to owner,tag id,33.7539004,-118.1329341
A623247,dog,brown,NA,Male,2018-03-14,2019-03-14,365,normal,stray,field,NA,2019-03-20,transfer,spcala,33.829788,-118.198913
A606751,dog,black,NA,Male,2015-10-27,2018-04-26,912,normal,stray,field,NA,2018-04-27,return to owner,phone,33.7541882,-118.1246152
A617670,cat,gray,NA,Neutered,2018-05-17,2018-11-17,184,ill mild,stray,field,NA,2019-01-26,adoption,NA,33.7580102,-118.1111383
A616183,dog,white,black,Male,2017-10-12,2018-10-12,365,normal,stray,field,NA,2018-10-18,transfer,spcala,33.77895720000001,-118.1980407
A614612,dog,white,NA,Neutered,2016-09-13,2018-09-13,730,normal,stray,field,NA,2018-12-21,adoption,walkin,33.7898538,-118.1762891
A426334,dog,tan,NA,Spayed,2010-02-09,2019-12-17,3598,injured  severe,stray,field,NA,2019-12-17,euthanasia,inj severe,33.78441189999999,-118.1937316
A616933,dog,white,gray,Neutered,2006-10-31,2018-10-31,4383,ill moderatete,stray,field,NA,2018-11-01,return to owner,walkin,33.786231,-118.1981036
A584752,dog,brown,white,Spayed,2009-01-18,2017-01-18,2922,normal,stray,field,NA,2017-01-18,return to owner,walkin,33.8772923,-118.183915
A594683,cat,gray,NA,Unknown,2017-08-01,2017-08-02,1,under age/weight,stray,field,NA,2017-08-02,euthanasia,undrage/wt,33.8475638,-118.1727339
A594684,cat,gray,NA,Unknown,2017-08-01,2017-08-02,1,under age/weight,stray,field,NA,2017-08-02,euthanasia,undrage/wt,33.8475638,-118.1727339
A611031,dog,tan,white,Female,2017-07-13,2018-07-13,365,injured  mild,stray,field,NA,2018-07-19,transfer,spcala,33.7753487,-118.1936623
A604964,dog,black,white,Male,2009-03-17,2018-03-17,3287,normal,stray,field,NA,2018-03-18,return to owner,walkin,33.8034314,-118.1991736
A627968,dog,white,NA,Female,2015-06-08,2019-06-08,1461,normal,stray,field,NA,2019-06-14,transfer,spcala,33.7674099,-118.1981115
A599912,dog,black,white,Male,2014-11-09,2017-11-09,1096,normal,stray,field,NA,2017-11-15,transfer,spcala,33.7898668,-118.1992712
A587180,dog,white,NA,Spayed,2016-03-16,2017-03-16,365,injured  severe,stray,field,NA,2017-03-19,return to owner,walkin,33.7899081,-118.2104994
A579028,dog,gray,white,Neutered,2014-08-24,2017-09-12,1115,injured  mild,stray,field,NA,2017-09-14,return to owner,walkin,33.7898474,-118.1937243
A623067,dog,tan,NA,Female,2016-03-12,2019-03-12,1095,normal,stray,field,NA,2019-03-16,return to owner,walkin,33.7899143,-118.2155406
A592830,dog,white,fawn,Unknown,2017-07-01,2017-06-30,1,under age/weight,owner surrender,field,NA,2017-07-09,died,in kennel,33.8116308,-118.1980839
A629415,dog,black,NA,Female,2014-07-06,2019-07-06,1826,injured  severe,stray,field,NA,2019-07-18,adoption,walkin,33.8242778,-118.2136494
A613637,dog,black,white,Female,2010-08-25,2018-08-25,2922,normal,stray,field,NA,2018-08-29,return to owner,walkin,33.8175651,-118.0718222
A627436,dog,black,brown,Spayed,2017-05-31,2019-05-31,730,normal,stray,field,NA,2019-05-31,return to owner,fre rid hm,33.8552196,-118.1734553
A627437,dog,black,brown,Neutered,2017-05-31,2019-05-31,730,normal,stray,field,NA,2019-05-31,return to owner,fre rid hm,33.8552196,-118.1734553
A608068,cat,black,NA,Unknown,2018-04-21,2018-05-24,33,under age/weight,stray,field,NA,2018-05-24,euthanasia,ill modera,33.8043285,-118.1850154
A591740,cat,white,orange tabby,Male,2017-04-23,2017-06-11,49,injured  mild,stray,field,NA,2017-06-12,rescue,livelove,33.8044386,-118.21384
A588153,cat,black,white,Unknown,2015-04-06,2017-04-06,731,ill severe,stray,field,NA,2017-04-06,euthanasia,ill severe,33.8221431,-118.1719722
A615087,dog,white,NA,Female,2014-09-22,2018-09-22,1461,ill severe,stray,field,NA,2018-09-23,euthanasia,at vet,33.8524328,-118.1883654
A585629,dog,tan,NA,Male,2012-02-10,2017-02-10,1827,normal,stray,field,NA,2017-02-16,transfer,spcala,33.7898524,-118.1690062
A592358,dog,black,red,Female,2014-06-23,2017-06-23,1096,normal,stray,field,NA,2017-06-28,return to owner,walkin,33.767985,-118.1732583
A591444,dog,black,NA,Female,2012-06-06,2017-06-06,1826,ill moderatete,stray,field,NA,2017-07-12,adoption,spec evt,33.8043164,-118.1894505
A733141,dog,black,brown,Female,2022-10-10,2024-11-25,777,normal,stray,field,NA,2024-11-25,return to owner,microchip,33.7647771,-118.2213693
A693404,dog,white,gray,Male,2021-02-15,2023-02-15,730,normal,stray,field,NA,2023-02-19,adoption,NA,33.7700504,-118.1937395
A627193,dog,white,NA,Female,2017-05-28,2019-05-28,730,normal,stray,field,NA,2019-06-04,transfer,spcala,33.7951144,-118.1515321
A635058,dog,black,brown,Female,2011-10-15,2019-10-15,2922,injured  mild,stray,field,NA,2019-10-25,rescue,wstcstanim,33.8232331,-118.2070433
A615726,dog,gray,white,Neutered,2015-10-05,2018-10-05,1096,ill mild,stray,field,NA,2018-10-06,return to owner,walkin,33.813844,-118.1049397
A596306,dog,brown,white,Male,2015-08-31,2017-08-31,731,normal,stray,field,NA,2017-09-14,adoption,spcala,33.7898575,-118.1785114
A607031,cat,black,NA,Unknown,2018-04-02,2018-05-02,30,under age/weight,stray,field,NA,2018-05-02,euthanasia,undrage/wt,33.8773003,-118.1801805
A637568,cat,gray,NA,Male,2018-12-14,2019-12-14,365,injured  severe,stray,field,NA,2019-12-15,euthanasia,at vet,33.7789653,-118.1839589
A632566,cat,black,white,Male,2019-07-19,2019-08-25,37,under age/weight,stray,field,NA,2019-09-04,rescue,littlepaws,33.7753437,-118.19108
A610214,dog,black,white,Female,2017-08-26,2018-06-26,304,normal,stray,field,NA,2018-07-03,transfer,spcala,33.843328,-118.192577
A615935,dog,black,tan,Female,2018-03-21,2019-03-04,348,normal,stray,field,NA,2019-03-06,return to owner,walkin,33.8558978,-118.1972765
A585082,dog,white,brown,Neutered,2012-01-26,2017-01-26,1827,injured  mild,stray,field,NA,2017-02-24,transfer,spcala,33.8115728,-118.1893498
A616094,dog,black,white,Male,2017-10-10,2018-10-10,365,normal,stray,field,NA,2018-10-20,transfer,spcala,33.8746732,-118.1769714
A635818,dog,tan,NA,Neutered,2015-11-10,2019-11-06,1457,normal,stray,field,NA,2019-12-11,adoption,walkin,33.7898645,-118.1981109
A611438,dog,brown,white,Male,2017-07-21,2018-07-21,365,normal,stray,field,NA,2018-07-27,transfer,spcala,33.7934938,-118.1981016
A600898,dog,black,gray,Male,2005-12-08,2017-12-08,4383,aged,stray,field,NA,2017-12-16,rescue,other resc,33.8116308,-118.1980839
A622819,dog,black,brown,Male,2015-03-06,2019-03-06,1461,normal,stray,field,NA,2019-03-28,adoption,web,33.784879,-118.1806924
A628301,dog,black,white,Male,2007-06-15,2019-06-15,4383,aged,stray,field,NA,2019-06-21,return to owner,walkin,33.8727637,-118.1820996
A613867,dog,black,brown,Neutered,2002-08-31,2018-08-30,5843,normal,stray,field,NA,2018-08-31,return to owner,walkin,33.8674005,-118.1691488
A610226,dog,black,brown,Neutered,2012-06-26,2019-03-09,2447,normal,stray,field,NA,2019-03-10,return to owner,walkin,33.8250846,-118.1254167
A636829,dog,white,NA,Male,2016-11-29,2019-11-29,1095,normal,stray,field,NA,2019-11-30,return to owner,walkin,33.8324015,-118.1426322
